Customer ID,Age,agr_group,Gender,Item Purchased,Category,Purchase Amount (USD),Purchase Amount in INR,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1730,47,Middle-aged adults,Male,Shorts,Clothing,21,1781.43,Illinois,M,Brown,Winter,3.8,No,Venmo,Store Pickup,No,No,12,Venmo,Fortnightly
1731,23,Young adults,Male,Shirt,Clothing,22,1866.26,Alabama,S,Silver,Fall,4.2,No,Cash,Free Shipping,No,No,26,Credit Card,Weekly
1732,21,Young adults,Male,Backpack,Accessories,87,7380.21,Idaho,M,Gray,Fall,3.1,No,Debit Card,Next Day Air,No,No,12,Cash,Monthly
1733,45,adults,Male,Belt,Accessories,50,4241.5,Rhode Island,S,Charcoal,Winter,2.6,No,Cash,Free Shipping,No,No,36,Cash,Every 3 Months
1734,67,Seniors ,Male,Blouse,Clothing,85,7210.55,New York,L,Black,Summer,3.4,No,Bank Transfer,Express,No,No,22,Credit Card,Annually
1735,31,adults,Male,Jeans,Clothing,98,8313.34,Missouri,L,Brown,Spring,3.1,No,Credit Card,Next Day Air,No,No,16,PayPal,Quarterly
1736,58,Middle-aged adults,Male,Dress,Clothing,34,2884.22,Texas,M,Purple,Winter,3.6,No,Debit Card,Express,No,No,31,Venmo,Annually
1737,57,Middle-aged adults,Male,Shorts,Clothing,61,5174.63,Tennessee,M,Purple,Summer,2.6,No,Cash,2-Day Shipping,No,No,43,Cash,Quarterly
1738,42,adults,Male,Jewelry,Accessories,98,8313.34,Ohio,L,Gray,Summer,4.2,No,Bank Transfer,Store Pickup,No,No,50,Venmo,Bi-Weekly
1739,60,Middle-aged adults,Male,Handbag,Accessories,61,5174.63,Tennessee,M,Green,Spring,2.9,No,PayPal,2-Day Shipping,No,No,37,Credit Card,Weekly
1740,21,Young adults,Male,Jewelry,Accessories,98,8313.34,Minnesota,L,Silver,Winter,4.2,No,Credit Card,Express,No,No,23,Cash,Weekly
1741,69,Seniors ,Male,Pants,Clothing,21,1781.43,Wisconsin,L,Charcoal,Fall,3.3,No,Cash,Next Day Air,No,No,10,Bank Transfer,Every 3 Months
1742,41,adults,Male,Pants,Clothing,51,4326.33,Delaware,XL,Teal,Winter,3.6,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Monthly
1743,51,Middle-aged adults,Male,Sandals,Footwear,80,6786.4,Kansas,XL,White,Spring,4.3,No,Credit Card,Express,No,No,18,Venmo,Every 3 Months
1744,23,Young adults,Male,Skirt,Clothing,72,6107.76,Missouri,XL,Brown,Winter,3.3,No,Debit Card,Standard,No,No,3,Bank Transfer,Weekly
1745,57,Middle-aged adults,Male,Sunglasses,Accessories,63,5344.29,Michigan,L,Teal,Winter,3,No,PayPal,Standard,No,No,23,PayPal,Weekly
1746,40,adults,Male,Skirt,Clothing,27,2290.41,West Virginia,L,Red,Winter,3.6,No,Credit Card,Store Pickup,No,No,27,Cash,Weekly
1747,65,Seniors ,Male,Handbag,Accessories,44,3732.52,Alabama,L,Brown,Summer,3.1,No,Bank Transfer,Store Pickup,No,No,44,Bank Transfer,Fortnightly
1748,61,Seniors ,Male,Coat,Outerwear,23,1951.09,New Hampshire,M,Yellow,Winter,2.9,No,Cash,Express,No,No,41,Venmo,Quarterly
1749,34,adults,Male,Skirt,Clothing,93,7889.19,Montana,L,Teal,Winter,3.9,No,Bank Transfer,2-Day Shipping,No,No,41,Bank Transfer,Annually
1750,43,adults,Male,Hoodie,Clothing,70,5938.1,Wyoming,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36,Debit Card,Every 3 Months
1751,31,adults,Male,Sunglasses,Accessories,85,7210.55,Missouri,M,White,Fall,3.1,No,Credit Card,Express,No,No,38,Venmo,Every 3 Months
1752,57,Middle-aged adults,Male,Sweater,Clothing,40,3393.2,Ohio,M,Silver,Winter,3.2,No,PayPal,2-Day Shipping,No,No,34,Cash,Annually
1753,34,adults,Male,Boots,Footwear,29,2460.07,South Dakota,L,Blue,Winter,3.3,No,Debit Card,Store Pickup,No,No,14,Venmo,Quarterly
1754,25,Young adults,Male,Skirt,Clothing,27,2290.41,Colorado,L,Black,Fall,4.8,No,Venmo,Next Day Air,No,No,23,Credit Card,Fortnightly
1755,66,Seniors ,Male,Dress,Clothing,93,7889.19,Massachusetts,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Fortnightly
1756,56,Middle-aged adults,Male,Belt,Accessories,20,1696.6,Delaware,XL,Charcoal,Spring,4.6,No,Cash,Next Day Air,No,No,45,Cash,Monthly
1757,49,Middle-aged adults,Male,Jewelry,Accessories,55,4665.65,New Hampshire,S,Cyan,Fall,2.8,No,PayPal,Free Shipping,No,No,14,Bank Transfer,Weekly
1758,19,Young adults,Male,Dress,Clothing,94,7974.02,Michigan,L,Yellow,Fall,3.6,No,Bank Transfer,Standard,No,No,48,Debit Card,Annually
1759,27,Young adults,Male,Hat,Accessories,56,4750.48,Pennsylvania,M,Silver,Winter,4.3,No,Debit Card,Free Shipping,No,No,17,Venmo,Bi-Weekly
1760,68,Seniors ,Male,Sweater,Clothing,58,4920.14,Louisiana,L,Green,Spring,4,No,Venmo,Next Day Air,No,No,1,PayPal,Weekly
1761,20,Young adults,Male,Skirt,Clothing,44,3732.52,Minnesota,XL,Peach,Spring,3.5,No,Credit Card,Standard,No,No,39,PayPal,Weekly
1762,21,Young adults,Male,Hoodie,Clothing,95,8058.85,Hawaii,S,Green,Fall,4.9,No,PayPal,2-Day Shipping,No,No,24,Cash,Weekly
1763,36,adults,Male,Sandals,Footwear,42,3562.86,Idaho,M,Brown,Summer,3.1,No,Credit Card,Express,No,No,41,Bank Transfer,Fortnightly
1764,37,adults,Male,Jewelry,Accessories,93,7889.19,Vermont,M,Lavender,Winter,3.9,No,Venmo,Store Pickup,No,No,28,PayPal,Annually
1765,61,Seniors ,Male,Dress,Clothing,56,4750.48,Delaware,M,Charcoal,Summer,3,No,PayPal,Store Pickup,No,No,34,Venmo,Quarterly
1766,68,Seniors ,Male,Hoodie,Clothing,88,7465.04,New Mexico,M,Orange,Spring,4.1,No,Bank Transfer,2-Day Shipping,No,No,41,Venmo,Quarterly
1767,60,Middle-aged adults,Male,Sweater,Clothing,54,4580.82,Alaska,S,Cyan,Winter,4.3,No,Venmo,2-Day Shipping,No,No,27,Cash,Bi-Weekly
1768,69,Seniors ,Male,Jewelry,Accessories,89,7549.87,Minnesota,L,Lavender,Fall,3.8,No,PayPal,2-Day Shipping,No,No,46,Debit Card,Fortnightly
1769,25,Young adults,Male,Sandals,Footwear,45,3817.35,Nebraska,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2,PayPal,Every 3 Months
1770,32,adults,Male,Socks,Clothing,75,6362.25,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45,Cash,Monthly
1771,53,Middle-aged adults,Male,Backpack,Accessories,22,1866.26,Michigan,M,Pink,Fall,4.3,No,Credit Card,Express,No,No,34,Bank Transfer,Weekly
1772,46,Middle-aged adults,Male,Shirt,Clothing,82,6956.06,Indiana,XL,Turquoise,Fall,4.7,No,Credit Card,Store Pickup,No,No,9,Credit Card,Annually
1773,58,Middle-aged adults,Male,Shoes,Footwear,34,2884.22,Hawaii,M,Gold,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,Bank Transfer,Annually
1774,21,Young adults,Male,Coat,Outerwear,92,7804.36,West Virginia,M,Blue,Summer,2.7,No,Cash,Free Shipping,No,No,17,PayPal,Annually
1775,46,Middle-aged adults,Male,Sweater,Clothing,78,6616.74,New York,M,Lavender,Spring,3.7,No,Bank Transfer,Express,No,No,6,PayPal,Weekly
1776,18,children,Male,Jacket,Outerwear,47,3987.01,Iowa,M,Violet,Spring,3.3,No,Bank Transfer,2-Day Shipping,No,No,12,Cash,Bi-Weekly
1777,56,Middle-aged adults,Male,Jacket,Outerwear,64,5429.12,Arizona,L,Cyan,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,10,Venmo,Every 3 Months
1778,18,children,Male,Sneakers,Footwear,44,3732.52,Minnesota,L,Purple,Winter,4.7,No,Cash,Free Shipping,No,No,4,Cash,Fortnightly
1779,49,Middle-aged adults,Male,Belt,Accessories,94,7974.02,Texas,M,Red,Winter,4.9,No,Debit Card,Store Pickup,No,No,8,Debit Card,Bi-Weekly
1780,29,Young adults,Male,Scarf,Accessories,62,5259.46,Virginia,M,Charcoal,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,41,Venmo,Weekly
1781,67,Seniors ,Male,Jewelry,Accessories,81,6871.23,North Dakota,S,Gray,Summer,4.2,No,Cash,Next Day Air,No,No,49,Credit Card,Weekly
1782,31,adults,Male,T-shirt,Clothing,33,2799.39,Iowa,M,Pink,Fall,3.7,No,PayPal,Express,No,No,49,Bank Transfer,Quarterly
1783,52,Middle-aged adults,Male,Pants,Clothing,88,7465.04,Utah,M,Lavender,Fall,2.7,No,Credit Card,Next Day Air,No,No,40,Bank Transfer,Fortnightly
1784,42,adults,Male,Handbag,Accessories,49,4156.67,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30,Credit Card,Monthly
1785,32,adults,Male,Backpack,Accessories,31,2629.73,Louisiana,L,Yellow,Summer,4.8,No,Cash,Standard,No,No,4,Debit Card,Quarterly
1786,47,Middle-aged adults,Male,Gloves,Accessories,29,2460.07,Iowa,S,Peach,Fall,4.1,No,Bank Transfer,Next Day Air,No,No,22,Venmo,Monthly
1787,45,adults,Male,Jacket,Outerwear,34,2884.22,Maryland,M,Brown,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,22,Venmo,Monthly
1788,20,Young adults,Male,Sweater,Clothing,38,3223.54,Montana,L,Gold,Fall,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Bank Transfer,Quarterly
1789,66,Seniors ,Male,Blouse,Clothing,41,3478.03,Illinois,L,Pink,Summer,3.1,No,PayPal,Store Pickup,No,No,23,Cash,Bi-Weekly
1790,52,Middle-aged adults,Male,Blouse,Clothing,34,2884.22,Arizona,L,Peach,Spring,3,No,PayPal,2-Day Shipping,No,No,43,Debit Card,Quarterly
1791,50,Middle-aged adults,Male,Gloves,Accessories,26,2205.58,North Carolina,S,Violet,Summer,3.7,No,Credit Card,Store Pickup,No,No,31,PayPal,Bi-Weekly
1792,62,Seniors ,Male,Jeans,Clothing,98,8313.34,Montana,S,Purple,Winter,4,No,Debit Card,Store Pickup,No,No,38,Cash,Annually
1793,38,adults,Male,Sneakers,Footwear,59,5004.97,Iowa,M,Peach,Fall,3,No,Bank Transfer,Express,No,No,22,Debit Card,Every 3 Months
1794,65,Seniors ,Male,Hat,Accessories,92,7804.36,Iowa,S,White,Fall,3.8,No,Debit Card,Store Pickup,No,No,45,Cash,Every 3 Months
1795,60,Middle-aged adults,Male,Backpack,Accessories,40,3393.2,Ohio,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21,Debit Card,Fortnightly
1796,68,Seniors ,Male,Jeans,Clothing,20,1696.6,Wisconsin,S,Violet,Fall,4,No,Debit Card,2-Day Shipping,No,No,9,Debit Card,Fortnightly
1797,62,Seniors ,Male,Skirt,Clothing,35,2969.05,South Carolina,S,Brown,Spring,3.1,No,Debit Card,Store Pickup,No,No,34,Venmo,Weekly
1798,62,Seniors ,Male,Belt,Accessories,35,2969.05,Oregon,L,Maroon,Spring,3.9,No,PayPal,2-Day Shipping,No,No,26,Venmo,Weekly
1799,40,adults,Male,Dress,Clothing,82,6956.06,North Dakota,L,Magenta,Winter,3.7,No,Credit Card,Express,No,No,1,Cash,Weekly
1800,32,adults,Male,Hoodie,Clothing,48,4071.84,California,M,Charcoal,Fall,3.9,No,Debit Card,Express,No,No,47,Venmo,Weekly
1801,22,Young adults,Male,Coat,Outerwear,58,4920.14,Mississippi,XL,Indigo,Winter,2.7,No,Cash,Express,No,No,30,Credit Card,Weekly
1802,33,adults,Male,Sweater,Clothing,57,4835.31,New Jersey,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48,Debit Card,Fortnightly
1803,57,Middle-aged adults,Male,Shorts,Clothing,96,8143.68,Rhode Island,L,Turquoise,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,31,Venmo,Bi-Weekly
1804,60,Middle-aged adults,Male,Sneakers,Footwear,97,8228.51,New Hampshire,S,Gray,Summer,3.5,No,PayPal,Free Shipping,No,No,33,Venmo,Fortnightly
1805,30,Young adults,Male,Sweater,Clothing,42,3562.86,Louisiana,L,Peach,Winter,4.4,No,Debit Card,Next Day Air,No,No,39,Credit Card,Weekly
1806,41,adults,Male,T-shirt,Clothing,62,5259.46,Arizona,L,Gold,Spring,4.9,No,Venmo,Store Pickup,No,No,46,Debit Card,Weekly
1807,58,Middle-aged adults,Male,Handbag,Accessories,67,5683.61,Rhode Island,M,Green,Fall,3.9,No,Credit Card,Standard,No,No,24,Venmo,Annually
1808,34,adults,Male,Sneakers,Footwear,46,3902.18,Vermont,L,Gold,Summer,3.5,No,PayPal,Standard,No,No,37,Venmo,Fortnightly
1809,67,Seniors ,Male,Jacket,Outerwear,71,6022.93,Tennessee,M,Lavender,Spring,4.3,No,Credit Card,Next Day Air,No,No,7,Debit Card,Monthly
1810,58,Middle-aged adults,Male,Backpack,Accessories,99,8398.17,Alaska,S,Blue,Fall,3.4,No,Credit Card,Free Shipping,No,No,6,Debit Card,Fortnightly
1811,41,adults,Male,Jeans,Clothing,28,2375.24,Maryland,M,Magenta,Fall,2.7,No,Credit Card,Standard,No,No,16,Cash,Bi-Weekly
1812,42,adults,Male,Belt,Accessories,77,6531.91,Wisconsin,L,Blue,Summer,3.6,No,Bank Transfer,Standard,No,No,33,Bank Transfer,Annually
1813,50,Middle-aged adults,Male,Boots,Footwear,63,5344.29,Nevada,S,Blue,Summer,4.9,No,Venmo,Express,No,No,18,PayPal,Bi-Weekly
1814,40,adults,Male,Shorts,Clothing,62,5259.46,Illinois,M,Olive,Spring,3.5,No,Credit Card,Free Shipping,No,No,24,PayPal,Weekly
1815,32,adults,Male,Jeans,Clothing,92,7804.36,Montana,M,White,Summer,3.8,No,Debit Card,Free Shipping,No,No,24,Cash,Quarterly
1816,51,Middle-aged adults,Male,Shoes,Footwear,72,6107.76,New Mexico,L,White,Winter,4.5,No,Venmo,2-Day Shipping,No,No,48,Credit Card,Every 3 Months
1817,26,Young adults,Male,Hat,Accessories,79,6701.57,Virginia,M,Purple,Summer,4,No,Venmo,Express,No,No,4,Cash,Weekly
1818,32,adults,Male,T-shirt,Clothing,27,2290.41,Delaware,M,White,Summer,4.7,No,Credit Card,Free Shipping,No,No,20,Cash,Weekly
1819,58,Middle-aged adults,Male,Sunglasses,Accessories,39,3308.37,North Carolina,M,White,Fall,3.8,No,Credit Card,Express,No,No,47,Debit Card,Every 3 Months
1820,51,Middle-aged adults,Male,Socks,Clothing,86,7295.38,Nevada,S,Peach,Spring,4.5,No,Cash,Next Day Air,No,No,50,Cash,Quarterly
1821,19,Young adults,Male,Shirt,Clothing,94,7974.02,Washington,XL,Gold,Fall,5,No,PayPal,Express,No,No,31,PayPal,Monthly
1822,57,Middle-aged adults,Male,Shorts,Clothing,53,4495.99,Maine,M,Teal,Spring,2.8,No,Credit Card,Express,No,No,29,PayPal,Quarterly
1823,66,Seniors ,Male,Shirt,Clothing,85,7210.55,Connecticut,S,Cyan,Summer,4.4,No,Cash,Standard,No,No,4,Cash,Annually
1824,62,Seniors ,Male,Socks,Clothing,50,4241.5,Louisiana,L,Pink,Fall,4.7,No,Cash,Free Shipping,No,No,40,Bank Transfer,Bi-Weekly
1825,58,Middle-aged adults,Male,Pants,Clothing,47,3987.01,Illinois,XL,Magenta,Winter,3.8,No,Credit Card,Express,No,No,31,Cash,Monthly
1826,23,Young adults,Male,Boots,Footwear,75,6362.25,South Dakota,M,Pink,Winter,4.9,No,Bank Transfer,Next Day Air,No,No,41,Credit Card,Weekly
1827,45,adults,Male,T-shirt,Clothing,60,5089.8,Indiana,M,Turquoise,Winter,4.2,No,PayPal,Express,No,No,44,Debit Card,Annually
1828,20,Young adults,Male,T-shirt,Clothing,36,3053.88,Vermont,S,Pink,Spring,4.9,No,Cash,2-Day Shipping,No,No,31,Bank Transfer,Weekly
1829,33,adults,Male,Coat,Outerwear,80,6786.4,New Hampshire,L,Gray,Spring,3.9,No,Debit Card,Express,No,No,45,Cash,Every 3 Months
1830,30,Young adults,Male,Hat,Accessories,96,8143.68,Oregon,M,White,Spring,4.9,No,Venmo,2-Day Shipping,No,No,50,Credit Card,Quarterly
1831,50,Middle-aged adults,Male,Sunglasses,Accessories,80,6786.4,Kansas,M,Blue,Winter,4.8,No,Credit Card,Express,No,No,7,Venmo,Annually
1832,62,Seniors ,Male,Blouse,Clothing,71,6022.93,Maine,M,Cyan,Summer,3.3,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
1833,69,Seniors ,Male,Jewelry,Accessories,29,2460.07,Louisiana,M,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,48,Cash,Monthly
1834,34,adults,Male,Jewelry,Accessories,53,4495.99,Louisiana,M,Yellow,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,19,PayPal,Fortnightly
1835,49,Middle-aged adults,Male,Skirt,Clothing,35,2969.05,Indiana,M,Charcoal,Summer,4.1,No,Venmo,2-Day Shipping,No,No,39,Venmo,Fortnightly
1836,65,Seniors ,Male,Scarf,Accessories,75,6362.25,Kentucky,M,Lavender,Fall,3.2,No,Cash,2-Day Shipping,No,No,45,Credit Card,Quarterly
1837,66,Seniors ,Male,Pants,Clothing,52,4411.16,South Carolina,M,Teal,Fall,4.2,No,Cash,2-Day Shipping,No,No,35,Credit Card,Monthly
1838,41,adults,Male,Hat,Accessories,77,6531.91,Montana,M,Beige,Winter,4.8,No,PayPal,Free Shipping,No,No,8,Venmo,Monthly
1839,37,adults,Male,Gloves,Accessories,24,2035.92,Vermont,L,Blue,Fall,4.1,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly
1840,32,adults,Male,Shirt,Clothing,78,6616.74,Mississippi,XL,Purple,Winter,3.7,No,Venmo,Store Pickup,No,No,32,Cash,Annually
1841,42,adults,Male,Sandals,Footwear,98,8313.34,Wyoming,M,Gold,Winter,2.6,No,Cash,Store Pickup,No,No,46,Bank Transfer,Every 3 Months
1842,31,adults,Male,Socks,Clothing,57,4835.31,Vermont,L,Blue,Winter,3,No,Debit Card,Standard,No,No,7,PayPal,Every 3 Months
1843,61,Seniors ,Male,Handbag,Accessories,78,6616.74,Alabama,M,Black,Summer,4.4,No,Bank Transfer,Express,No,No,1,Debit Card,Annually
1844,36,adults,Male,Jacket,Outerwear,76,6447.08,Kentucky,M,Charcoal,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,32,Credit Card,Monthly
1845,60,Middle-aged adults,Male,Shorts,Clothing,26,2205.58,South Dakota,M,Purple,Spring,2.7,No,Venmo,2-Day Shipping,No,No,31,Credit Card,Annually
1846,51,Middle-aged adults,Male,Sandals,Footwear,78,6616.74,Delaware,M,Orange,Winter,2.8,No,Debit Card,2-Day Shipping,No,No,39,Bank Transfer,Quarterly
1847,68,Seniors ,Male,Scarf,Accessories,53,4495.99,Wisconsin,M,Yellow,Summer,2.9,No,Debit Card,Standard,No,No,9,Venmo,Quarterly
1848,46,Middle-aged adults,Male,Sandals,Footwear,100,8483,Arizona,XL,Cyan,Summer,4.4,No,Debit Card,Free Shipping,No,No,49,Credit Card,Weekly
1849,19,Young adults,Male,Jeans,Clothing,73,6192.59,Maine,XL,Yellow,Winter,2.7,No,Credit Card,Express,No,No,34,Cash,Every 3 Months
1850,30,Young adults,Male,Skirt,Clothing,40,3393.2,New Mexico,M,Maroon,Winter,4.5,No,Credit Card,Store Pickup,No,No,35,Bank Transfer,Monthly
1851,51,Middle-aged adults,Male,Gloves,Accessories,76,6447.08,Wyoming,S,Black,Winter,2.8,No,Credit Card,Store Pickup,No,No,50,Debit Card,Weekly
1852,28,Young adults,Male,Skirt,Clothing,80,6786.4,Delaware,S,Lavender,Fall,3.1,No,Venmo,Free Shipping,No,No,4,Bank Transfer,Fortnightly
1853,41,adults,Male,Sweater,Clothing,80,6786.4,Pennsylvania,XL,Violet,Winter,3.8,No,Cash,Store Pickup,No,No,32,Cash,Weekly
1854,29,Young adults,Male,Blouse,Clothing,67,5683.61,North Dakota,XL,Olive,Spring,2.9,No,Bank Transfer,Express,No,No,11,PayPal,Fortnightly
1855,25,Young adults,Male,Sweater,Clothing,61,5174.63,Kentucky,M,Teal,Spring,3.8,No,Credit Card,Express,No,No,49,Credit Card,Annually
1856,60,Middle-aged adults,Male,Shirt,Clothing,76,6447.08,Rhode Island,XL,Teal,Spring,4.7,No,Bank Transfer,Standard,No,No,9,Cash,Annually
1857,63,Seniors ,Male,Jewelry,Accessories,55,4665.65,Arizona,XL,Beige,Summer,3.2,No,Venmo,Free Shipping,No,No,30,PayPal,Bi-Weekly
1858,51,Middle-aged adults,Male,T-shirt,Clothing,85,7210.55,Colorado,L,Maroon,Summer,4,No,Cash,Next Day Air,No,No,33,Cash,Monthly
1859,22,Young adults,Male,Scarf,Accessories,69,5853.27,Maine,S,Peach,Spring,4.9,No,Venmo,2-Day Shipping,No,No,8,Debit Card,Annually
1860,54,Middle-aged adults,Male,Belt,Accessories,26,2205.58,New Jersey,L,Beige,Summer,3.7,No,Credit Card,Store Pickup,No,No,29,Debit Card,Fortnightly
1861,18,children,Male,T-shirt,Clothing,64,5429.12,Kansas,M,Silver,Summer,4.8,No,Credit Card,Next Day Air,No,No,4,Credit Card,Monthly
1862,29,Young adults,Male,Sneakers,Footwear,60,5089.8,South Dakota,S,Peach,Fall,3.6,No,Bank Transfer,Standard,No,No,19,Debit Card,Monthly
1863,59,Middle-aged adults,Male,Gloves,Accessories,36,3053.88,New Hampshire,M,Turquoise,Winter,4.6,No,Debit Card,Express,No,No,10,PayPal,Fortnightly
1864,25,Young adults,Male,Sandals,Footwear,21,1781.43,Connecticut,L,Orange,Spring,4.3,No,Venmo,2-Day Shipping,No,No,39,Debit Card,Monthly
1865,19,Young adults,Male,Backpack,Accessories,72,6107.76,Wyoming,S,Cyan,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,21,Venmo,Quarterly
1866,56,Middle-aged adults,Male,Pants,Clothing,62,5259.46,Missouri,S,Silver,Summer,3.8,No,Venmo,Store Pickup,No,No,12,Bank Transfer,Monthly
1867,31,adults,Male,T-shirt,Clothing,44,3732.52,Alaska,XL,Gold,Winter,4.2,No,Debit Card,Standard,No,No,9,Credit Card,Fortnightly
1868,45,adults,Male,Skirt,Clothing,52,4411.16,Delaware,M,Brown,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Quarterly
1869,23,Young adults,Male,Gloves,Accessories,58,4920.14,Indiana,M,Silver,Spring,4.7,No,Bank Transfer,Next Day Air,No,No,44,Cash,Fortnightly
1870,18,children,Male,Blouse,Clothing,77,6531.91,West Virginia,S,Beige,Spring,3.9,No,PayPal,2-Day Shipping,No,No,16,Debit Card,Every 3 Months
1871,43,adults,Male,Blouse,Clothing,99,8398.17,Wyoming,L,Violet,Spring,4.3,No,Debit Card,Store Pickup,No,No,27,Debit Card,Fortnightly
1872,56,Middle-aged adults,Male,Jeans,Clothing,96,8143.68,Illinois,XL,Violet,Fall,2.7,No,Bank Transfer,Standard,No,No,14,Cash,Every 3 Months
1873,43,adults,Male,T-shirt,Clothing,64,5429.12,Alaska,M,Lavender,Summer,4.6,No,Credit Card,Standard,No,No,24,Credit Card,Monthly
1874,64,Seniors ,Male,Sweater,Clothing,44,3732.52,Wisconsin,XL,Red,Fall,2.9,No,Credit Card,Express,No,No,49,Bank Transfer,Weekly
1875,67,Seniors ,Male,Pants,Clothing,33,2799.39,Indiana,L,Purple,Fall,3.6,No,Cash,Free Shipping,No,No,14,Cash,Weekly
1876,63,Seniors ,Male,Boots,Footwear,71,6022.93,Tennessee,M,Brown,Winter,3.9,No,Debit Card,Next Day Air,No,No,6,Credit Card,Quarterly
1877,54,Middle-aged adults,Male,Skirt,Clothing,36,3053.88,Illinois,M,Gray,Fall,2.6,No,Credit Card,Standard,No,No,20,Venmo,Quarterly
1878,69,Seniors ,Male,Gloves,Accessories,62,5259.46,Pennsylvania,L,Pink,Fall,3.6,No,Cash,Express,No,No,3,Credit Card,Annually
1879,34,adults,Male,Socks,Clothing,29,2460.07,Oklahoma,L,Magenta,Summer,3.4,No,Credit Card,Store Pickup,No,No,5,Credit Card,Monthly
1880,56,Middle-aged adults,Male,T-shirt,Clothing,33,2799.39,Tennessee,L,Charcoal,Spring,3.5,No,Debit Card,Express,No,No,46,Cash,Bi-Weekly
1881,34,adults,Male,Blouse,Clothing,33,2799.39,New Jersey,L,Yellow,Fall,3.1,No,PayPal,2-Day Shipping,No,No,8,Debit Card,Monthly
1882,58,Middle-aged adults,Male,Blouse,Clothing,41,3478.03,New Jersey,M,Red,Winter,4.3,No,Bank Transfer,Standard,No,No,13,Cash,Bi-Weekly
1883,44,adults,Male,Scarf,Accessories,54,4580.82,Tennessee,L,Blue,Winter,5,No,Debit Card,Store Pickup,No,No,25,Bank Transfer,Quarterly
1884,25,Young adults,Male,Backpack,Accessories,58,4920.14,Georgia,M,Cyan,Spring,4.9,No,PayPal,Store Pickup,No,No,39,Debit Card,Fortnightly
1885,27,Young adults,Male,Shorts,Clothing,30,2544.9,Arizona,S,Pink,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly
1886,26,Young adults,Male,Jewelry,Accessories,53,4495.99,Nevada,S,Maroon,Winter,4.4,No,Credit Card,Standard,No,No,35,Cash,Monthly
1887,18,children,Male,Gloves,Accessories,91,7719.53,Arkansas,L,Beige,Spring,4.4,No,Cash,Next Day Air,No,No,46,Cash,Bi-Weekly
1888,64,Seniors ,Male,Hoodie,Clothing,44,3732.52,North Dakota,XL,Gold,Fall,3.5,No,Cash,Express,No,No,3,PayPal,Monthly
1889,62,Seniors ,Male,Hoodie,Clothing,89,7549.87,South Dakota,XL,Turquoise,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Weekly
1890,59,Middle-aged adults,Male,Skirt,Clothing,57,4835.31,North Carolina,L,Peach,Spring,2.5,No,Debit Card,Next Day Air,No,No,27,Bank Transfer,Weekly
1891,36,adults,Male,Sunglasses,Accessories,57,4835.31,Hawaii,M,Lavender,Spring,3.4,No,Debit Card,Store Pickup,No,No,5,Credit Card,Weekly
1892,69,Seniors ,Male,Jewelry,Accessories,74,6277.42,New Hampshire,M,Gray,Summer,2.6,No,Venmo,Next Day Air,No,No,48,Debit Card,Quarterly
1893,39,adults,Male,Jacket,Outerwear,30,2544.9,California,M,Blue,Fall,4.6,No,Bank Transfer,2-Day Shipping,No,No,12,Venmo,Weekly
1894,28,Young adults,Male,Dress,Clothing,20,1696.6,Delaware,L,Red,Summer,3.7,No,Venmo,Express,No,No,10,PayPal,Fortnightly
1895,42,adults,Male,Hoodie,Clothing,90,7634.7,Arizona,M,Purple,Fall,2.5,No,Credit Card,Free Shipping,No,No,48,Debit Card,Bi-Weekly
1896,31,adults,Male,Jeans,Clothing,61,5174.63,Washington,L,Indigo,Fall,4.5,No,Debit Card,Express,No,No,3,Debit Card,Monthly
1897,57,Middle-aged adults,Male,Sandals,Footwear,51,4326.33,Nevada,M,Gold,Fall,2.9,No,Cash,Standard,No,No,19,Venmo,Monthly
1898,53,Middle-aged adults,Male,Sunglasses,Accessories,97,8228.51,Alaska,L,Teal,Winter,2.9,No,Venmo,Free Shipping,No,No,11,Debit Card,Fortnightly
